trade_date,open,high,low,close,volume
20250528,769.67,769.67,769.67,769.67,0
20250529,763.02,763.02,763.02,763.02,0
20250530,768.79,768.79,768.79,768.79,0
20250603,778.5,778.5,778.5,778.5,0
20250604,779.46,779.46,779.46,779.46,0
20250605,781.25,781.25,781.25,781.25,0
20250606,779.88,779.88,779.88,779.88,0
20250609,772.3,772.3,772.3,772.3,0
20250610,772.68,772.68,772.68,772.68,0
20250611,774.69,774.69,774.69,774.69,0
20250612,780.54,780.54,780.54,780.54,0
20250613,792.07,792.07,792.07,792.07,0
20250616,788.2,788.2,788.2,788.2,0
20250617,783.19,783.19,783.19,783.19,0
20250618,781.85,781.85,781.85,781.85,0
20250619,777.41,777.41,777.41,777.41,0
20250620,777.4,777.4,777.4,777.4,0
20250623,777.98,777.98,777.98,777.98,0
20250624,768.87,768.87,768.87,768.87,0
20250625,771.49,771.49,771.49,771.49,0
20250626,773.64,773.64,773.64,773.64,0
20250627,763.3,763.3,763.3,763.3,0
20250630,764.43,764.43,764.43,764.43,0
20250701,772.88,772.88,772.88,772.88,0
20250702,770.7,770.7,770.7,770.7,0
20250703,776.14,776.14,776.14,776.14,0
20250704,771.9,771.9,771.9,771.9,0
20250707,767.75,767.75,767.75,767.75,0
20250708,771.48,771.48,771.48,771.48,0
20250709,763.38,763.38,763.38,763.38,0
20250710,769.73,769.73,769.73,769.73,0
20250711,769.66,769.66,769.66,769.66,0
20250714,777.4,777.4,777.4,777.4,0
20250715,776.02,776.02,776.02,776.02,0
20250716,772.4,772.4,772.4,772.4,0
20250717,770.91,770.91,770.91,770.91,0
20250718,773.5,773.5,773.5,773.5,0
20250721,777.34,777.34,777.34,777.34,0
20250722,780.35,780.35,780.35,780.35,0
20250723,788.5,788.5,788.5,788.5,0
20250724,775.34,775.34,775.34,775.34,0
20250725,774.21,774.21,774.21,774.21,0
20250728,771.8,771.8,771.8,771.8,0
20250729,767.69,767.69,767.69,767.69,0
20250730,769.68,769.68,769.68,769.68,0
20250731,767.36,767.36,767.36,767.36,0
20250801,767.29,767.29,767.29,767.29,0
20250804,776.01,776.01,776.01,776.01,0
20250805,779.85,779.85,779.85,779.85,0
20250806,779.14,779.14,779.14,779.14,0
20250807,782.08,782.08,782.08,782.08,0
20250808,783.18,783.18,783.18,783.18,0
20250811,775.54,775.54,775.54,775.54,0
20250812,773.47,773.47,773.47,773.47,0
20250813,774.96,774.96,774.96,774.96,0
20250814,775.05,775.05,775.05,775.05,0
20250815,773.55,773.55,773.55,773.55,0
20250818,774.46,774.46,774.46,774.46,0
20250819,773.05,773.05,773.05,773.05,0
20250820,770.24,770.24,770.24,770.24,0
20250821,772.0,772.0,772.0,772.0,0
20250822,771.87,771.87,771.87,771.87,0
20250825,775.85,775.85,775.85,775.85,0
20250826,777.1,777.1,777.1,777.1,0
20250827,778.07,778.07,778.07,778.07,0
20250828,779.85,779.85,779.85,779.85,0
20250829,781.71,781.71,781.71,781.71,0
20250901,794.66,794.66,794.66,794.66,0
20250902,799.95,799.95,799.95,799.95,0
20250903,809.0,809.0,809.0,809.0,0
20250904,809.19,809.19,809.19,809.19,0
20250905,811.5,811.5,811.5,811.5,0
20250908,821.2,821.2,821.2,821.2,0
20250909,832.0,832.0,832.0,832.0,0
20250910,829.75,829.75,829.75,829.75,0
20250911,826.52,826.52,826.52,826.52,0
20250912,830.41,830.41,830.41,830.41,0
20250915,828.21,828.21,828.21,828.21,0
20250916,838.73,838.73,838.73,838.73,0
20250917,831.85,831.85,831.85,831.85,0
20250918,824.59,824.59,824.59,824.59,0
20250919,826.71,826.71,826.71,826.71,0
20250922,839.5,839.5,839.5,839.5,0
20250923,850.65,850.65,850.65,850.65,0
20250924,856.63,856.63,856.63,856.63,0
20250925,851.74,851.74,851.74,851.74,0
20250926,853.0,853.0,853.0,853.0,0
20250929,862.9,862.9,862.9,862.9,0
20250930,871.86,871.86,871.86,871.86,0
20251009,911.5,911.5,911.5,911.5,0
20251010,897.63,897.63,897.63,897.63,0
20251013,926.73,926.73,926.73,926.73,0
